,Region,Disease,Age_group,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0
601,Липецкая область,Болезни органов пищеварения,18 лет и старше,1384.2,1341.9,1369.4,1353.5,1072.5,1073.9,1095.3,1169.0,1093.8,1247.2,1694.6,1553.6
602,Липецкая область,Болезни органов пищеварения,Всего,2002.8,1997.4,1964.1,2040.2,1711.9,1593.6,1605.1,1628.1,1556.7,1724.8,1996.1,1778.8
603,Липецкая область,Болезни системы кровообращения,0-14 лет,650.6,464.5,398.1,444.9,548.0,545.1,546.1,505.9,426.3,320.9,293.7,373.1
604,Липецкая область,Болезни системы кровообращения,15-17 лет,1034.1,768.9,521.8,854.4,963.8,934.7,1197.6,1031.0,715.1,829.9,724.1,708.7
605,Липецкая область,Болезни системы кровообращения,18 лет и старше,1590.5,2236.1,1828.7,2314.0,2230.0,2072.7,2227.2,2074.5,2436.6,2655.2,3599.1,3013.2
606,Липецкая область,Болезни системы кровообращения,Всего,1434.2,1931.5,1583.5,2007.8,1957.7,1826.1,1958.5,1819.0,2093.6,2250.0,3012.1,2539.5
607,Липецкая область,Болезни уха и сосцевидного отростка,0-14 лет,5690.6,5551.1,6723.8,6343.5,5671.7,4392.5,4212.5,4550.3,4081.0,4076.8,3749.5,3616.9
608,Липецкая область,Болезни уха и сосцевидного отростка,15-17 лет,5274.3,3724.3,3534.2,3665.0,3436.4,3415.2,3450.9,3439.5,2925.7,2904.7,2125.6,2295.9
609,Липецкая область,Болезни уха и сосцевидного отростка,18 лет и старше,2872.4,2864.1,2878.6,2635.5,2433.5,2453.0,2421.8,2452.8,2433.4,2283.6,1968.7,1905.6
610,Липецкая область,Болезни уха и сосцевидного отростка,Всего,3374.9,3267.2,3424.2,3175.8,2910.7,2751.0,2705.9,2782.4,2689.1,2574.7,2248.9,2184.0
611,Липецкая область,"Болезни эндокринной системы, расстройства питания и нарушения обмена веществ",0-14 лет,539.4,546.8,461.3,504.3,513.5,364.8,411.9,406.5,329.1,336.7,410.8,320.6
612,Липецкая область,"Болезни эндокринной системы, расстройства питания и нарушения обмена веществ",15-17 лет,866.3,770.9,708.6,1075.7,1922.3,907.2,933.0,929.1,777.3,752.9,931.0,735.3
613,Липецкая область,"Болезни эндокринной системы, расстройства питания и нарушения обмена веществ",18 лет и старше,550.8,924.0,767.9,1164.7,725.9,686.6,728.2,748.8,729.5,828.4,1293.8,853.1
614,Липецкая область,"Болезни эндокринной системы, расстройства питания и нарушения обмена веществ",Всего,563.8,866.0,724.1,1071.9,735.9,649.1,689.8,705.0,672.0,751.0,1147.5,766.5
615,Липецкая область,"Врожденные аномалии (пороки развития), деформации и хромосомные нарушения",0-14 лет,411.8,476.3,592.7,836.8,776.5,680.9,785.0,668.1,832.1,680.7,353.4,322.8
616,Липецкая область,"Врожденные аномалии (пороки развития), деформации и хромосомные нарушения",15-17 лет,125.8,120.3,148.2,288.0,189.6,246.7,774.3,300.0,130.6,120.5,140.1,226.3
617,Липецкая область,"Врожденные аномалии (пороки развития), деформации и хромосомные нарушения",18 лет и старше,10.4,8.2,9.3,25.1,7.8,7.1,7.8,7.7,5.5,7.3,3.2,4.3
618,Липецкая область,"Врожденные аномалии (пороки развития), деформации и хромосомные нарушения",Всего,71.5,76.8,93.7,144.7,119.2,107.6,141.0,110.9,130.4,113.5,61.0,60.0
619,Липецкая область,Все заболевания,0-14 лет,154680.8,160206.9,166912.6,166223.2,169007.7,159382.7,165469.5,158326.2,155533.5,150582.4,136047.4,135752.1
620,Липецкая область,Все заболевания,15-17 лет,117777.2,105403.0,107066.3,114035.2,120193.3,112961.8,114803.4,113327.1,112579.7,116916.0,105494.1,103989.5
621,Липецкая область,Все заболевания,18 лет и старше,54914.8,54656.7,54217.2,56924.2,51627.7,52568.2,53760.5,53845.3,52535.7,53337.8,52827.1,52174.9
622,Липецкая область,Все заболевания,Всего,71678.1,71222.9,71544.7,73812.8,69982.5,69212.6,71389.6,70566.4,69331.0,68213.5,67096.0,66621.8
623,Липецкая область,Некоторые инфекционные и паразитарные болезни,0-14 лет,5666.9,7153.3,6875.4,8021.5,7957.9,7154.8,9051.0,8549.2,8033.7,7848.5,7171.9,7121.7
624,Липецкая область,Некоторые инфекционные и паразитарные болезни,15-17 лет,3446.9,3259.0,3231.5,3189.0,3315.3,3023.2,3489.9,3727.9,3208.7,3637.5,3810.7,3507.0
625,Липецкая область,Некоторые инфекционные и паразитарные болезни,18 лет и старше,2373.6,2402.2,2358.8,2267.8,2150.7,1810.1,1986.9,2031.9,1680.9,1769.8,1700.3,1749.6
626,Липецкая область,Некоторые инфекционные и паразитарные болезни,Всего,2880.6,3086.4,3003.7,3081.7,2985.9,2585.9,3029.5,3015.6,2656.6,2750.5,2603.4,2637.3
627,Липецкая область,Новообразования,0-14 лет,213.8,162.1,142.2,189.6,193.3,162.7,168.7,153.9,163.4,132.3,130.4,118.6
628,Липецкая область,Новообразования,15-17 лет,175.1,161.7,158.9,138.0,144.8,128.8,175.5,195.1,62.2,133.9,156.8,103.1
629,Липецкая область,Новообразования,18 лет и старше,1162.6,1150.3,1051.6,1005.8,957.7,951.7,990.1,1183.3,1145.0,1014.4,1012.2,949.2
630,Липецкая область,Новообразования,Всего,985.2,973.1,893.2,863.7,826.2,816.9,849.3,1006.7,970.8,856.4,853.3,797.0
631,Липецкая область,"Отдельные состояния, возникающие в перинатальном периоде",0-14 лет,3311.2,2983.1,3481.0,4453.8,3230.4,3343.7,2853.5,2337.1,2304.9,2148.5,2130.9,1896.7
632,Липецкая область,Психические расстройства и расстройства поведения,0-14 лет,642.7,567.9,470.7,400.1,673.6,633.3,423.4,466.3,416.9,415.5,894.3,1068.1
633,Липецкая область,Психические расстройства и расстройства поведения,15-17 лет,1417.1,1727.1,1634.0,1635.0,1669.5,1395.1,1080.7,993.1,1343.2,1495.8,894.3,1068.1
634,Липецкая область,Психические расстройства и расстройства поведения,18 лет и старше,688.8,735.0,707.9,731.1,621.9,687.6,653.3,572.1,505.4,500.3,459.5,459.8
635,Липецкая область,Психические расстройства и расстройства поведения,Всего,716.1,755.0,712.7,718.7,663.3,702.4,633.9,569.3,515.6,513.0,466.0,468.1
636,Липецкая область,"Травмы, отравления и другие последствия воздействия внешних причин",0-14 лет,11373.8,10991.1,12689.3,13116.2,12881.9,13165.7,13582.2,13691.5,14279.5,13856.0,14857.1,15099.9
637,Липецкая область,"Травмы, отравления и другие последствия воздействия внешних причин",15-17 лет,8549.8,8915.4,10476.0,11918.3,11923.5,13052.3,12839.8,13300.9,13667.9,15530.6,14912.3,16982.8
638,Липецкая область,"Травмы, отравления и другие последствия воздействия внешних причин",18 лет и старше,8016.1,7649.6,8317.5,8564.9,7866.6,8327.2,8724.2,9102.0,9123.5,9744.4,9698.0,9436.1
639,Липецкая область,"Травмы, отравления и другие последствия воздействия внешних причин",Всего,8507.1,8159.4,8994.0,9303.3,8687.7,9143.8,9535.6,9883.2,10006.8,10524.5,9698.0,9436.1
640,Московская область,"Беременность, роды и послеродовой период",15-17 лет,579.2,718.9,659.2,670.9,701.4,1020.4,602.0,870.3,870.8,1045.3,771.7,621.2
641,Московская область,"Беременность, роды и послеродовой период",18 лет и старше,2750.9,3175.1,3028.5,3462.9,3906.9,4109.5,4108.7,4120.3,3992.8,4537.5,5598.2,5119.0
642,Московская область,"Беременность, роды и послеродовой период",Всего,2384.4,2783.5,2675.1,3073.9,3481.7,3682.3,3659.9,3680.7,3563.8,4032.3,4946.6,4514.0
643,Московская область,Болезни глаза и его придаточного аппарата,0-14 лет,4390.3,4081.2,4373.8,4226.2,4484.5,4962.7,4943.2,5589.7,5577.0,5187.2,4935.1,4649.6
644,Московская область,Болезни глаза и его придаточного аппарата,15-17 лет,3925.2,3995.6,3802.7,4051.3,4701.6,5011.3,4870.1,5482.8,5596.7,5795.2,6055.7,6707.8
645,Московская область,Болезни глаза и его придаточного аппарата,18 лет и старше,1814.2,1880.8,1874.7,1827.1,1927.3,1822.6,1835.8,2137.9,2402.4,2275.9,2122.1,2125.6
646,Московская область,Болезни глаза и его придаточного аппарата,Всего,2231.5,2239.7,2257.3,2203.3,2339.6,2323.9,2332.1,2697.1,2931.8,2800.6,2649.3,2630.5
647,Московская область,Болезни костно-мышечной системы и соединительной ткани,0-14 лет,2890.7,2718.0,2613.8,2659.8,2753.8,2819.4,2643.7,2775.8,3002.9,2794.4,2564.2,2304.4
648,Московская область,Болезни костно-мышечной системы и соединительной ткани,15-17 лет,2752.6,2768.1,3393.2,3710.8,4568.4,4405.9,4941.1,4897.9,4518.7,5138.3,4944.2,4458.2
649,Московская область,Болезни костно-мышечной системы и соединительной ткани,18 лет и старше,2283.7,2571.0,2743.6,2805.1,2688.8,2771.2,2659.7,2621.6,2698.2,2590.4,2409.2,2479.7
650,Московская область,Болезни костно-мышечной системы и соединительной ткани,Всего,2380.8,2597.1,2749.9,2814.7,2749.9,2821.5,2717.3,2701.5,2786.9,2681.4,2409.2,2479.7
651,Московская область,Болезни мочеполовой системы,0-14 лет,1849.6,1862.7,2084.7,2001.7,2144.3,2490.0,2910.9,2750.9,2650.9,2057.8,1965.6,2030.7
652,Московская область,Болезни мочеполовой системы,15-17 лет,3191.7,3206.6,3653.3,3830.0,4019.1,4968.9,5480.3,5394.5,5702.3,5595.6,5212.5,5123.0
653,Московская область,Болезни мочеполовой системы,18 лет и старше,2813.5,3161.4,3020.7,2870.9,2936.2,2783.8,2705.7,2831.9,3156.4,3351.3,3039.7,2828.3
